"","research_id","respondent_id","response_id","object","original_response","cleaned_response","originality_rater01","originality_rater02"
"1","CES201802",1309,18796,"brick","maken","",0,1
"2","CES201802",1368,19276,"brick","kunt","",0,0
"3","CES201802",1422,19725,"brick","Veel","",0,0
"4","CES201802",1484,20230,"brick","'","",0,0
"5","CES201802",1484,20231,"brick","'","",0,0
"6","CES201802",1717,21981,"brick","...","",0,0
"7","CES201802",1889,23390,"brick","maken","",0,1
"8","CES201802",1897,23460,"brick","maken","",0,1
"9","CES201802",1731,22080,"brick","Aaien","aaien",4,4
"10","CES201802",1519,20528,"brick","als aandenken aan iets in je kamer leggen","aandenken kamer leggen",3,3
"11","CES201802",1690,21800,"brick","aangeven van een plek","aangeven plek",2,3
"12","CES201802",1881,23303,"brick","aannemer","aannemer",0,0
"13","CES201802",1875,23261,"brick","aanschouwen","aanschouwen",3,3
"14","CES201802",1308,18787,"brick","als accessoire gebruiken","accessoire",3,3
"15","CES201802",1449,19928,"brick","als assecoire ","accessoire",3,3
"16","CES201802",1847,23043,"brick","accessoire","accessoire",3,3
"17","CES201802",1608,21123,"brick","assesoires","accessoires",3,3
"18","CES201802",1552,20838,"brick","afbakening","afbakening",2,2
"19","CES201802",1735,22113,"brick","afbouwen","afbouwen",3,1
"20","CES201802",1722,22016,"brick","afbreken","afbreken",2,2
"21","CES201802",1632,21325,"brick","afdakje","afdakje",4,1
"22","CES201802",1337,19053.6,"brick"," iets afdekken","afdekken",3,1
"23","CES201802",1286,18574,"brick","afdichten","afdichten",3,1
"24","CES201802",1707,21904,"brick","afkoelplaat","afkoelplaat",4,4
"25","CES201802",1419,19650,"brick","als afscheiding van een tuin","afscheiding tuin",2,2
"26","CES201802",1833,22900,"brick","afsluiten","afsluiten",3,2
"27","CES201802",1896,23451,"brick","afzetting","afzetting",2,2
"28","CES201802",1422,19719,"brick","Agressie","agressie",0,0
"29","CES201802",1278,18507,"brick","agressie afreageer middel","agressie afreageren middel",2,3
"30","CES201802",1734,22101,"brick","agressieopvanger","agressie opvangen",2,3
"31","CES201802",1314,18837,"brick","agressie uiten","agressie uiten",2,3
"32","CES201802",1433,19783,"brick","doen alsof het een telefoon is","alsof telefoon",4,4
"33","CES201802",1278,18508,"brick","alternatief krijt","alternatief krijt",4,3
"34","CES201802",1278,18514,"brick","alternatieve dildo","alternatieve dildo",4,3
"35","CES201802",1278,18516,"brick","alternatieve heroine","alternatieve heroïne",4,4
"36","CES201802",1702,21874,"brick","alternatieve kunst","alternatieve kunst",3,3
"37","CES201802",1278,18506,"brick","alternatieve plant","alternatieve plant",4,4
"38","CES201802",1340,19059,"brick","iets anders bouwen","anders bouwen",1,1
"39","CES201802",1360,19219,"brick","Anker","anker",4,3
"40","CES201802",1433,19786,"brick","gebruiken als anker","anker",4,3
"41","CES201802",1468,20100,"brick","anker","anker",4,3
"42","CES201802",1474,20165,"brick","anker","anker",4,3
"43","CES201802",1553,20776,"brick","anker","anker",4,3
"44","CES201802",1873,23243,"brick","appartement","appartement",1,1
"45","CES201802",1422,19724,"brick","Architectuur","architectuur",1,1
"46","CES201802",1521,20538,"brick","archtectuur maken","architectuur",1,1
"47","CES201802",1562,20880,"brick","architectuur","architectuur",1,1
"48","CES201802",1358,19214,"brick","armleuning","armleuning",3,3
"49","CES201802",1360,19218,"brick","Armleuning","armleuning",3,3
"50","CES201802",1724,22035,"brick","armleuninh","armleuning",3,3
"51","CES201802",1734,22097,"brick","asbak","asbak",3,3
"52","CES201802",1831,22880,"brick","of als asbak","asbak",3,3
"53","CES201802",1536,20673,"brick","Asfalt leggen","asfalt leggen",2,1
"54","CES201802",1368,19271,"brick","attribute ","attributen",2,2
"55","CES201802",1509,20443,"brick","gebruiken als attribuut","attribuut",2,2
"56","CES201802",1704,21887,"brick","auto van maken","auto",4,4
"57","CES201802",1611,21136,"brick","auto omhoog zetten zonder banden","auto omhoog zetten banden",3,3
"58","CES201802",1480,20194,"brick","auto op zijn plaats houd ding","auto plaats houd ding",2,2
"59","CES201802",1654,21509,"brick","badkuip","badkuip",0,3
"60","CES201802",1422,19706,"brick","Bak","bak",2,2
"61","CES201802",1755,22272,"brick","bak","bak",2,2
"62","CES201802",1554,20789,"brick","een bak maken waarin je aarde en bloemen in kan planten","bak waarin aarde bloemen planten",2,2
"63","CES201802",1755,22275,"brick","bakje is handig","bakje handig",2,2
"64","CES201802",1309,18790,"brick","bakken","bakken",2,2
"65","CES201802",1322,18894,"brick","bakken","bakken",2,2
"66","CES201802",1344,19100,"brick","bakken ","bakken",2,2
"67","CES201802",1366,19266,"brick","iets op bakken","bakken",3,2
"68","CES201802",1590,21043,"brick","bakken","bakken",2,2
"69","CES201802",1735,22104,"brick","bakken","bakken",2,2
"70","CES201802",1861,23139,"brick","bakken","bakken",2,2
"71","CES201802",1874,23226,"brick","bakken","bakken",2,2
"72","CES201802",1875,23254,"brick","bakken","bakken",2,2
"73","CES201802",1667,21613,"brick","bakken van een steen","bakken steen",2,2
"74","CES201802",1667,21614,"brick","bakkers teen","bakkers teen",0,2
"75","CES201802",1424,19675,"brick","bakplaat","bakplaat",3,2
"76","CES201802",1406,19525,"brick","baksteen als deurstopper","baksteen deurstopper",2,2
"77","CES201802",1673,21678,"brick","de baksteen gebruiken als gewicht tijdens het sproten","baksteen gewicht tijdens sproten",3,3
"78","CES201802",1316,18858,"brick","baksteen gooien als sport","baksteen gooien sport",3,2
"79","CES201802",1406,19524,"brick","Baksteen muur","baksteen muur",1,1
"80","CES201802",1845,23007,"brick","je kan de baksteen verven","baksteen verven",3,2
"81","CES201802",1410,19583,"brick","baksteen werpen (ipv balwerpen)","baksteen werpen",3,2
"82","CES201802",1434,19810,"brick","baksteen werpen","baksteen werpen",3,2
"83","CES201802",1702,21876,"brick","twee bakstenen: een doel voor voetbal","bakstenen doel voetbal",3,3
"84","CES201802",1406,19526,"brick","bakstene douche","bakstenen douche",2,2
"85","CES201802",1406,19527,"brick","Bakstene grond","bakstenen grond",1,1
"86","CES201802",1678,21697,"brick","bakstenen muur in huis","bakstenen muur huis",1,1
"87","CES201802",1667,21615,"brick","bakstenen vloer","bakstenen vloer",1,1
"88","CES201802",1458,20009,"brick","bal","bal",3,4
"89","CES201802",1632,21327,"brick","bal","bal",3,4
"90","CES201802",1734,22100,"brick","bal","bal",3,4
"91","CES201802",1788,22512,"brick","bal","bal",3,4
"92","CES201802",1802,22635,"brick","bal","bal",3,4
"93","CES201802",1831,22881,"brick","bal","bal",3,4
"94","CES201802",1836,22926,"brick","bal","bal",3,4
"95","CES201802",1844,22983,"brick","bal","bal",3,4
"96","CES201802",1847,23046,"brick","bal","bal",3,4
"97","CES201802",1462,20034,"brick","bal uit het water halen","bal water halen",3,3
"98","CES201802",1469,20124,"brick","balanseer paal","balanceer paal",3,3
"99","CES201802",1569,20939.1,"brick","gebruiken om op te balanseren","balanceren",3,3
"100","CES201802",1847,23044,"brick","balans","balans",3,3
"101","CES201802",1657,21558,"brick","balansvoorwerp","balansvoorwerp",3,3
"102","CES201802",1764,22336,"brick","balansvoorwerp op hoofd","balansvoorwerp hoofd",4,3
"103","CES201802",1326,18945,"brick","gebruiken als balk","balk",3,3
"104","CES201802",1626,21267,"brick","balkon","balkon",2,2
"105","CES201802",1799,22625,"brick","ballon met een touwtje aan de grond houden die je vast knoopt aan een baksteen","ballon touwtje grond houden vast knoopt baksteen",3,2
"106","CES201802",1474,20168,"brick","balonverzwaring","ballonverzwaring",3,2
"107","CES201802",1757,22288,"brick","balspel","balspel",3,3
"108","CES201802",1633,21330,"brick","Banden vastzetten zodat de auto niet rolt","banden vastzetten zodat auto niet rolt",2,2
"109","CES201802",1296,18665,"brick","bank","bank",3,2
"110","CES201802",1440,19852,"brick","bank","bank",3,2
"111","CES201802",1534,20643,"brick","bank","bank",3,2
"112","CES201802",1872,23249,"brick","bank","bank",3,2
"113","CES201802",1441,19888,"brick","een bankje van maken ","bankje",3,2
"114","CES201802",1494,20272,"brick","bankje","bankje",3,2
"115","CES201802",1499,20343,"brick","bankje","bankje",3,2
"116","CES201802",1554,20788,"brick","een bankje maken ","bankje",3,2
"117","CES201802",1729,22062,"brick","bankje","bankje",3,2
"118","CES201802",1335,19025,"brick","bankpootvervanger","bankpoot vervanger",3,2
"119","CES201802",1366,19264,"brick","bbq van maken","barbecue",3,3
"120","CES201802",1375,19321,"brick","een bbq van maken","barbecue",3,3
"121","CES201802",1440,19853,"brick","barbeque","barbecue",3,3
"122","CES201802",1449,19927,"brick","in een barbecue","barbecue",3,3
"123","CES201802",1468,20094,"brick","bbq","barbecue",3,3
"124","CES201802",1510,20466,"brick","BBQ","barbecue",3,3
"125","CES201802",1534,20642.3,"brick"," bbq","barbecue",3,3
"126","CES201802",1552,20837,"brick","bbq maken","barbecue",3,3
"127","CES201802",1566,20898,"brick","barbeque ","barbecue",3,3
"128","CES201802",1883,23330,"brick","barbecue","barbecue",3,3
"129","CES201802",1424,19676,"brick","barricade","barricade",2,2
"130","CES201802",1898,23471,"brick","barricade maken","barricade",2,2
"131","CES201802",1394,19421,"brick","barriere","barrière",2,2
"132","CES201802",1874,23215,"brick","barriere","barrière",2,2
"133","CES201802",1716,21966,"brick","basis van bed","basis bed",3,3
"134","CES201802",1492,20299,"brick","basis voor kampvuur","basis kampvuur",2,2
"135","CES201802",1296,18669,"brick","bed","bed",3,3
"136","CES201802",1316,18853,"brick","bed","bed",3,3
"137","CES201802",1488,20248,"brick","bed","bed",3,3
"138","CES201802",1497,20306,"brick","een bed ","bed",3,3
"139","CES201802",1654,21508,"brick","bed","bed",3,3
"140","CES201802",1653,21522,"brick","bed","bed",3,3
"141","CES201802",1877,23282,"brick","bed","bed",3,3
"142","CES201802",1756,22281,"brick","bed ophoging","bed ophoging",3,2
"143","CES201802",1858,23116,"brick","als bed poten gebruiken","bed poten",3,2
"144","CES201802",1314,18833,"brick","bedsteun","bed steun",0,2
"145","CES201802",1480,20198,"brick","bedje voor poppetjes van kinderen","bedje poppetjes kinderen",3,4
"146","CES201802",1281,18547,"brick","beeld","beeld",3,3
"147","CES201802",1327,18933,"brick","een beeld","beeld",3,3
"148","CES201802",1441,19885,"brick","beeld van maken ","beeld",3,3
"149","CES201802",1830,22872,"brick","beeld uit maken","beeld",3,3
"150","CES201802",1388,19404.3,"brick"," kan een beeld van worden gemaakt","beeld gemaakt",3,3
"151","CES201802",1698,21857,"brick","om een beeld uit te houwen","beeld houwen",3,3
"152","CES201802",1799,22628,"brick","beeldende vorming","beeldende vorming",3,3
"153","CES201802",1375,19322,"brick","een beeldhuw werk mee maken","beeldhouw werk",3,3
"154","CES201802",1301,18717,"brick","beeldhouwen","beeldhouwen",3,3
"155","CES201802",1306,18755,"brick","beeldhouwen","beeldhouwen",3,3
"156","CES201802",1396,19441,"brick","Beeldhouwen ","beeldhouwen",3,3
"157","CES201802",1490,20263,"brick","beeldhouwen","beeldhouwen",3,3
"158","CES201802",1497,20307,"brick","beeldhouden ","beeldhouwen",3,3
"159","CES201802",1697,21850,"brick","beeldhouwen","beeldhouwen",3,3
"160","CES201802",1752,22232,"brick","beeldhouden","beeldhouwen",3,3
"161","CES201802",1833,22904,"brick","beeldhouwen","beeldhouwen",3,3
"162","CES201802",1868,23196,"brick","beelhouwen","beeldhouwen",3,3
"163","CES201802",1648,21459,"brick","beeldhouwen tot een kunstwerk","beeldhouwen kunstwerk",3,3
"164","CES201802",1354,19175,"brick","beeldhouwmateriaal","beeldhouwmateriaal",3,3
"165","CES201802",1686,21772,"brick","beeldje uithakken","beeldje uithakken",3,3
"166","CES201802",1454,19939,"brick","beeldjes uithakken","beeldjes uithakken",3,3
"167","CES201802",1344,19103,"brick","begraven ","begraven",3,2
"168","CES201802",1680,21715,"brick","bijtelen totkustwerk","beitelen kustwerk",3,3
"169","CES201802",1875,23263,"brick","belachelijk maken","belachelijk",4,0
"170","CES201802",1288,18587,"brick","om iets meer naar beneden te houden","beneden houden",2,2
"171","CES201802",1717,21985,"brick","benen en rug trainen door het in je rugtas te doen","benen rug trainen rugtas",4,3
"172","CES201802",1712,21944,"brick","bescherm veld","bescherm veld",3,2
"173","CES201802",1356,19190,"brick","beschilderen","beschilderen",4,3
"174","CES201802",1804,22658,"brick","beschilderen","beschilderen",4,3
"175","CES201802",1825,22826,"brick","beschilderen","beschilderen",4,3
"176","CES201802",1842,22976,"brick","beschilderen","beschilderen",4,3
"177","CES201802",1355,19185,"brick","beschilderen en met meerdere bakstenen een schilderij maken","beschilderen meerdere bakstenen schilderij",4,3
"178","CES201802",1503,20368,"brick","Beschilderen en verkopen als kunst","beschilderen verkopen kunst",4,3
"179","CES201802",1432,19778,"brick","bestrating","bestrating",1,1
"180","CES201802",1454,19941,"brick","bestrating","bestrating",1,1
"181","CES201802",1488,20252,"brick","bestrating","bestrating",1,1
"182","CES201802",1315,18849,"brick","bestuderen","bestuderen",3,4
"183","CES201802",1278,18509,"brick","betaalmiddel","betaalmiddel",3,4
"184","CES201802",1830,22873,"brick","betegelen","betegelen",1,1
"185","CES201802",1344,19101,"brick","bevriezen ","bevriezen",4,2
"186","CES201802",1309,18792,"brick","bewerken","bewerken",3,2
"187","CES201802",1567,20912,"brick","om te bewerken als kunstobk\ject","bewerken kunstobject",3,3
"188","CES201802",1875,23262,"brick","bewonderen","bewonderen",3,2
"189","CES201802",1735,22109,"brick","bezeren","bezeren",3,2
"190","CES201802",1430,19801,"brick","Een bier flesje mee openen","bier flesje openen",4,3
"191","CES201802",1636,21365,"brick","bieropener","bieropener",4,3
"192","CES201802",1656,21547,"brick","bijtel","bijtel",3,3
"193","CES201802",1513,20484,"brick","als bijzettafel","bijzettafel",3,2
"194","CES201802",1458,20010,"brick","blik opener","blik opener",4,3
"195","CES201802",1627,21275,"brick","om een blikje mee te pletten","blikje pletten",3,2
"196","CES201802",1301,18714,"brick","bloembak","bloembak",2,2
"197","CES201802",1855,23091,"brick","bloementafeltje","bloementafeltje",3,2
"198","CES201802",1891,23410,"brick","bloemperken mee afbakenen","bloemperken afbakenen",2,2
"199","CES201802",1315,18848,"brick","bloempot van maken","bloempot",2,2
"200","CES201802",1496,20314,"brick","ald bloempot/plantenpot gebruiken","bloempot plantenpot",2,2
"201","CES201802",1545,20727.7,"brick","bloempot verzwaren","bloempot verzwaren",2,2
"202","CES201802",1845,23001,"brick","gebruiken als blok bij yoga","blok yoga",3,3
"203","CES201802",1508,20423,"brick","blokkade","blokkade",2,2
"204","CES201802",1831,22883,"brick","blokkade maken","blokkade",2,2
"205","CES201802",1297,18679,"brick","blokken spel","blokken spel",2,2
"206","CES201802",1787,22541,"brick","een boek dat gebogen was weer platmaken","boek gebogen weer platmaken",2,3
"207","CES201802",1327,18930,"brick","om een boek mee plat te maken","boek plat",2,3
"208","CES201802",1488,20253,"brick","boeken houder","boeken houder",4,2
"209","CES201802",1392,19429,"brick","boeken kast","boeken kast",3,2
"210","CES201802",1798,22617,"brick","gebruiken om boeken mee staande te houden in een kast bijvoorbeeld","boeken staande houden kast oorbeeld",3,2
"211","CES201802",1301,18719,"brick","boekenhouder","boekenhouder",4,2
"212","CES201802",1354,19174,"brick","boekenhouder","boekenhouder",4,2
"213","CES201802",1625,21250,"brick","boekenhouder","boekenhouder",4,2
"214","CES201802",1688,21789,"brick","Boekenhouder","boekenhouder",4,2
"215","CES201802",1458,20003,"brick","boekenlegger","boekenlegger",5,4
"216","CES201802",1562,20881,"brick","boekenlegger","boekenlegger",5,4
"217","CES201802",1668,21621,"brick","boekenlegger","boekenlegger",5,4
"218","CES201802",1674,21675,"brick","boekenlegger","boekenlegger",5,4
"219","CES201802",1679,21699,"brick","als een boekenlegger","boekenlegger",5,4
"220","CES201802",1801,22630,"brick","boekenlegger","boekenlegger",5,4
"221","CES201802",1855,23087,"brick","boekenlegger","boekenlegger",5,4
"222","CES201802",1877,23286,"brick","boekenlegger","boekenlegger",5,4
"223","CES201802",1883,23332,"brick","boekenlegger","boekenlegger",5,4
"224","CES201802",1301,18718,"brick","boekenplank","boekenplank",5,2
"225","CES201802",1327,18926,"brick","boekenplank","boekenplank",5,2
"226","CES201802",1627,21271,"brick","boekenplank","boekenplank",5,2
"227","CES201802",1293,18622,"brick","boekenstandaar","boekenstandaard",3,2
"228","CES201802",1314,18836,"brick","boekensteun","boekensteun",3,2
"229","CES201802",1335,19021,"brick","boekensteun","boekensteun",3,2
"230","CES201802",1437,19866,"brick","boekensteun","boekensteun",3,2
"231","CES201802",1458,20004,"brick","boekensteun","boekensteun",3,2
"232","CES201802",1468,20095,"brick","boekensteun","boekensteun",3,2
"233","CES201802",1474,20166,"brick","boekensteun","boekensteun",3,2
"234","CES201802",1484,20222,"brick","boekensteun","boekensteun",3,2
"235","CES201802",1536,20664,"brick","Boekensteun","boekensteun",3,2
"236","CES201802",1545,20727.1,"brick","boekensteun","boekensteun",3,2
"237","CES201802",1653,21524,"brick","boekensteun","boekensteun",3,2
"238","CES201802",1691,21806,"brick","boekensteun","boekensteun",3,2
"239","CES201802",1734,22091,"brick","boekensteun","boekensteun",3,2
"240","CES201802",1751,22224,"brick","als boekensteun","boekensteun",3,2
"241","CES201802",1756,22276,"brick","boekensteun","boekensteun",3,2
"242","CES201802",1836,22931,"brick","boekensteun","boekensteun",3,2
"243","CES201802",1627,21276,"brick","boekensteun bedoelde ik","boekensteun bedoelde",3,2
"244","CES201802",1425,19664,"brick","boeksteun","boeksteun",3,2
"245","CES201802",1606,21104,"brick","boerderij","boerderij",0,1
"246","CES201802",1335,19032,"brick","bonnetjesbewaarplek","bonnetjesbewaarplek",4,5
"247","CES201802",1667,21617,"brick","boog","boog",0,2
"248","CES201802",1749,22212,"brick","als boord","boord",3,2
"249","CES201802",1422,19712,"brick","Boos","boos",0,0
"250","CES201802",1306,18759,"brick","als bord gebruiken","bord",3,2
"251","CES201802",1434,19805,"brick","bord","bord",3,2
"252","CES201802",1480,20197,"brick","bord","bord",3,2
"253","CES201802",1632,21318,"brick","bord","bord",3,2
"254","CES201802",1784,22495,"brick","bord","bord",3,2
"255","CES201802",1788,22508,"brick","bord","bord",3,2
"256","CES201802",1792,22573,"brick","bord","bord",3,2
"257","CES201802",1823,22811,"brick","bord","bord",3,2
"258","CES201802",1872,23250,"brick","bord","bord",3,2
"259","CES201802",1653,21516,"brick","bord om van te eten","bord eten",3,2
"260","CES201802",1470,20111,"brick","om je bordje met verf aan vast te plakken als je aan het verven bent in de tuin","bordje verf vast plakken verven bent tuin",0,5
"261","CES201802",1662,21578,"brick","bordje als je hem verft","bordje verft",3,2
"262","CES201802",1422,19720,"brick","Bouw","bouw",1,1
"263","CES201802",1512,20472,"brick","bouw","bouw",1,1
"264","CES201802",1285,18567,"brick","bouwen ","bouwen",1,1
"265","CES201802",1286,18572,"brick","bouwen","bouwen",1,1
"266","CES201802",1291,18615,"brick","bouwen","bouwen",1,1
"267","CES201802",1309,18788,"brick","bouwen","bouwen",1,1
"268","CES201802",1322,18891,"brick","bouwen","bouwen",1,1
"269","CES201802",1335,19019,"brick","bouwen","bouwen",1,1
"270","CES201802",1341,19068,"brick","bouwen","bouwen",1,1
"271","CES201802",1344,19107,"brick","iets bouwen ","bouwen",1,1
"272","CES201802",1347,19121,"brick","bouwen","bouwen",1,1
"273","CES201802",1358,19203,"brick","bouwen","bouwen",1,1
"274","CES201802",1366,19258,"brick","bouwen","bouwen",1,1
"275","CES201802",1394,19422,"brick","bouwen","bouwen",1,1
"276","CES201802",1396,19438,"brick","Bouwen","bouwen",1,1
"277","CES201802",1407,19528,"brick","Mee bouwen","bouwen",1,1
"278","CES201802",1405,19541,"brick","bouwen","bouwen",1,1
"279","CES201802",1408,19561,"brick","bouwen","bouwen",1,1
"280","CES201802",1412,19595,"brick","Bouwen","bouwen",1,1
"281","CES201802",1424,19665,"brick","bouwen","bouwen",1,1
"282","CES201802",1440,19849,"brick","bouwen","bouwen",1,1
"283","CES201802",1437,19858,"brick","bouwen","bouwen",1,1
"284","CES201802",1446,19898,"brick","bouwen","bouwen",1,1
"285","CES201802",1449,19922,"brick","bouwen","bouwen",1,1
"286","CES201802",1457,19996,"brick","Bouwen","bouwen",1,1
"287","CES201802",1461,20020,"brick","bouwen","bouwen",1,1
"288","CES201802",1462,20030,"brick","bouwen","bouwen",1,1
"289","CES201802",1465,20054,"brick","bouwen","bouwen",1,1
"290","CES201802",1467,20080,"brick","bouwen","bouwen",1,1
"291","CES201802",1471,20135,"brick","bouwen","bouwen",1,1
"292","CES201802",1482,20209,"brick","bouwen","bouwen",1,1
"293","CES201802",1484,20220,"brick","bouwen","bouwen",1,1
"294","CES201802",1490,20257,"brick","bouwen","bouwen",1,1
"295","CES201802",1492,20293,"brick","bouwen","bouwen",1,1
"296","CES201802",1497,20302,"brick","bouwen","bouwen",1,1
"297","CES201802",1510,20446,"brick","bouwen","bouwen",1,1
"298","CES201802",1519,20522,"brick","bouwen","bouwen",1,1
"299","CES201802",1521,20532,"brick","bouwen","bouwen",1,1
"300","CES201802",1524,20575,"brick","bouwen","bouwen",1,1
"301","CES201802",1527,20582,"brick","bouwen","bouwen",1,1
"302","CES201802",1531,20606,"brick","iets bouwen","bouwen",1,1
"303","CES201802",1550,20769,"brick","bouwen","bouwen",1,1
"304","CES201802",1552,20829,"brick","bouwen","bouwen",1,1
"305","CES201802",1563,20870,"brick","bouwen","bouwen",1,1
"306","CES201802",1567,20910,"brick","OM MEE TE BOUWEN","bouwen",1,1
"307","CES201802",1569,20924,"brick","bouwen","bouwen",1,1
"308","CES201802",1590,21042,"brick","bouwn","bouwen",1,1
"309","CES201802",1591,21055,"brick","bouwen","bouwen",1,1
"310","CES201802",1606,21106,"brick","bouwen","bouwen",1,1
"311","CES201802",1635,21339,"brick","bouwen","bouwen",1,1
"312","CES201802",1659,21535,"brick","bouwen","bouwen",1,1
"313","CES201802",1683,21742,"brick","Bouwen","bouwen",1,1
"314","CES201802",1690,21793,"brick","bouwen","bouwen",1,1
"315","CES201802",1698,21858,"brick","om iets mee te bouwen","bouwen",1,1
"316","CES201802",1704,21885,"brick","bouwen","bouwen",1,1
"317","CES201802",1711,21932,"brick","bouwen","bouwen",1,1
"318","CES201802",1721,22007,"brick","bouwen","bouwen",1,1
"319","CES201802",1722,22013,"brick","bouwen","bouwen",1,1
"320","CES201802",1731,22081,"brick","Bouwen","bouwen",1,1
"321","CES201802",1735,22102,"brick","bouwen","bouwen",1,1
"322","CES201802",1749,22211,"brick","om te bouwen","bouwen",1,1
"323","CES201802",1752,22227,"brick","bouwen","bouwen",1,1
"324","CES201802",1772,22403,"brick","bouwen","bouwen",1,1
"325","CES201802",1822,22804,"brick","om mee te bouwen","bouwen",1,1
"326","CES201802",1850,23053,"brick","bouwen ","bouwen",1,1
"327","CES201802",1861,23137,"brick","bouwen","bouwen",1,1
"328","CES201802",1865,23169,"brick","bouwen","bouwen",1,1
"329","CES201802",1868,23194,"brick","bouwen","bouwen",1,1
"330","CES201802",1869,23203,"brick","bouwen","bouwen",1,1
"331","CES201802",1881,23301,"brick","bouwen","bouwen",1,1
"332","CES201802",1884,23334,"brick","bouwen","bouwen",1,1
"333","CES201802",1889,23387,"brick","bouwen","bouwen",1,1
"334","CES201802",1891,23404,"brick","bouwen","bouwen",1,1
"335","CES201802",1897,23458,"brick","bouwen","bouwen",1,1
"336","CES201802",1898,23462,"brick","bouwen","bouwen",1,1
"337","CES201802",1907,23536,"brick","bouwe","bouwen",1,1
"338","CES201802",1511,20445,"brick","bouwen huis","bouwen huis",1,1
"339","CES201802",1410,19580,"brick","bouwen van een muur","bouwen muur",1,1
"340","CES201802",1762,22308,"brick","bouwen van een muur","bouwen muur",1,1
"341","CES201802",1419,19635,"brick","bouwmateriaal","bouwmateriaal",1,1
"342","CES201802",1544,20711,"brick","bouwmateriaal","bouwmateriaal",1,1
"343","CES201802",1632,21319,"brick","bouwmateriaal","bouwmateriaal",1,1
"344","CES201802",1748,22206,"brick","bouwmateriaal","bouwmateriaal",1,1
"345","CES201802",1425,19663,"brick","bouwmiddel","bouwmiddel",1,1
"346","CES201802",1777,22445,"brick","bouwmiddel","bouwmiddel",1,1
"347","CES201802",1877,23276,"brick","bouwmiddel","bouwmiddel",1,1
"348","CES201802",1312,18817,"brick","bouwsteen","bouwsteen",1,1
"349","CES201802",1662,21579,"brick","bouwsteen","bouwsteen",1,1
"350","CES201802",1740,22142,"brick","bouwsteen","bouwsteen",1,1
"351","CES201802",1788,22506,"brick","bouwsteen","bouwsteen",1,1
"352","CES201802",1792,22572,"brick","bouwsteen","bouwsteen",1,1
"353","CES201802",1472,20127,"brick","bouwstuk","bouwstuk",1,1
"354","CES201802",1422,19703,"brick","Bouwvakker","bouwvakker",0,0
"355","CES201802",1755,22262,"brick","bouwvakker","bouwvakker",0,0
"356","CES201802",1422,19721,"brick","Bouwvakkers","bouwvakkers",0,0
"357","CES201802",1711,21933,"brick","bouwwerk","bouwwerk",1,1
"358","CES201802",1430,19794,"brick","om boven op blaadjes te leggen zodat ze niet wegwaaien","boven blaadjes leggen zodat niet wegwaaien",2,2
"359","CES201802",1763,22321,"brick","bowlingbal","bowlingbal",3,4
"360","CES201802",1309,18794,"brick","breken","breken",2,2
"361","CES201802",1344,19097,"brick","breken","breken",2,2
"362","CES201802",1424,19668,"brick","breken","breken",2,2
"363","CES201802",1449,19923,"brick","breken ","breken",2,2
"364","CES201802",1507,20409,"brick","gebruiken om iets te breken","breken",2,2
"365","CES201802",1590,21044,"brick","breken","breken",2,2
"366","CES201802",1822,22809,"brick","om iets mee te breke","breken",2,2
"367","CES201802",1874,23222,"brick","breken","breken",2,2
"368","CES201802",1291,18617,"brick","breken van glas","breken glas",2,2
"369","CES201802",1300,18699,"brick","breken van ijs","breken ijs",2,2
"370","CES201802",1392,19424,"brick","brievenlegger","brievenlegger",2,3
"371","CES201802",1433,19784,"brick","in je broekzak stoppen","broekzak stoppen",3,3
"372","CES201802",1734,22095,"brick","broodplank","broodplank",3,2
"373","CES201802",1281,18548,"brick","brug","brug",1,1
"374","CES201802",1407,19532,"brick","brug mee maken","brug",1,1
"375","CES201802",1508,20424,"brick","brug","brug",1,1
"376","CES201802",1606,21107,"brick","brug","brug",1,1
"377","CES201802",1667,21616,"brick","brug","brug",1,1
"378","CES201802",1620,21213,"brick","een brug bouwen","brug bouwen",1,1
"379","CES201802",1474,20163,"brick","brugetje","bruggetje",1,1
"380","CES201802",1889,23385,"brick","bruin","bruin",0,0
"381","CES201802",1316,18859,"brick","buitenbad","buitenbad",2,1
"382","CES201802",1635,21352,"brick","buitenspelen","buitenspelen",3,2
"383","CES201802",1464,20045,"brick","bungalow","bungalow",1,1
"384","CES201802",1296,18670,"brick","bureau","bureau",3,2
"385","CES201802",1892,23415,"brick","bureau","bureau",4,2
"386","CES201802",1667,21610,"brick","cadeau","cadeau",4,3
"387","CES201802",1734,22099,"brick","cadeau","cadeau",4,3
"388","CES201802",1823,22817,"brick","als cadeau","cadeau",4,3
"389","CES201802",1306,18758,"brick","als cadeau geven","cadeau geven",4,3
"390","CES201802",1344,19102,"brick","als kado geven ","cadeau geven",4,3
"391","CES201802",1509,20438,"brick","cadeau geven","cadeau geven",4,3
"392","CES201802",1519,20526,"brick","cadeautje","cadeautje",4,3
"393","CES201802",1792,22576,"brick","  cadeautje","cadeautje",4,3
"394","CES201802",1674,21677,"brick","canvas","canvas",2,3
"395","CES201802",1361,19226.4,"brick"," cement","cement",1,1
"396","CES201802",1422,19702,"brick","Cement","cement",1,1
"397","CES201802",1422,19728,"brick","Cement","cement",1,1
"398","CES201802",1590,21054,"brick","cement op doen","cement",1,1
"399","CES201802",1721,22012,"brick","cementvan maken","cement",1,1
"400","CES201802",1732,22085,"brick","cement","cement",1,1
